full_date,year,month,day,hour,weekday,date_id
2017-10-11 00:00:00,2017,October,11,0,Wednesday,6738
2017-10-11 01:00:00,2017,October,11,1,Wednesday,6739
2017-10-11 02:00:00,2017,October,11,2,Wednesday,6740
2017-10-11 03:00:00,2017,October,11,3,Wednesday,6741
2017-10-11 04:00:00,2017,October,11,4,Wednesday,6742
2017-10-11 05:00:00,2017,October,11,5,Wednesday,6743
2017-10-11 06:00:00,2017,October,11,6,Wednesday,6744
2017-10-11 07:00:00,2017,October,11,7,Wednesday,6745
2017-10-11 08:00:00,2017,October,11,8,Wednesday,6746
2017-10-11 09:00:00,2017,October,11,9,Wednesday,6747
2017-10-11 10:00:00,2017,October,11,10,Wednesday,6748
2017-10-11 11:00:00,2017,October,11,11,Wednesday,6749
2017-10-11 12:00:00,2017,October,11,12,Wednesday,6750
2017-10-11 13:00:00,2017,October,11,13,Wednesday,6751
2017-10-11 14:00:00,2017,October,11,14,Wednesday,6752
2017-10-11 15:00:00,2017,October,11,15,Wednesday,6753
2017-10-11 16:00:00,2017,October,11,16,Wednesday,6754
2017-10-11 17:00:00,2017,October,11,17,Wednesday,6755
2017-10-11 18:00:00,2017,October,11,18,Wednesday,6756
2017-10-11 19:00:00,2017,October,11,19,Wednesday,6757
2017-10-11 20:00:00,2017,October,11,20,Wednesday,6758
2017-10-11 21:00:00,2017,October,11,21,Wednesday,6759
2017-10-11 22:00:00,2017,October,11,22,Wednesday,6760
2017-10-11 23:00:00,2017,October,11,23,Wednesday,6761
2017-10-12 00:00:00,2017,October,12,0,Thursday,6762
2017-10-12 01:00:00,2017,October,12,1,Thursday,6763
2017-10-12 02:00:00,2017,October,12,2,Thursday,6764
2017-10-12 03:00:00,2017,October,12,3,Thursday,6765
2017-10-12 04:00:00,2017,October,12,4,Thursday,6766
2017-10-12 05:00:00,2017,October,12,5,Thursday,6767
2017-10-12 06:00:00,2017,October,12,6,Thursday,6768
2017-10-12 07:00:00,2017,October,12,7,Thursday,6769
2017-10-12 08:00:00,2017,October,12,8,Thursday,6770
2017-10-12 09:00:00,2017,October,12,9,Thursday,6771
2017-10-12 10:00:00,2017,October,12,10,Thursday,6772
2017-10-12 11:00:00,2017,October,12,11,Thursday,6773
2017-10-12 12:00:00,2017,October,12,12,Thursday,6774
2017-10-12 13:00:00,2017,October,12,13,Thursday,6775
2017-10-12 14:00:00,2017,October,12,14,Thursday,6776
2017-10-12 15:00:00,2017,October,12,15,Thursday,6777
2017-10-12 16:00:00,2017,October,12,16,Thursday,6778
2017-10-12 17:00:00,2017,October,12,17,Thursday,6779
2017-10-12 18:00:00,2017,October,12,18,Thursday,6780
2017-10-12 19:00:00,2017,October,12,19,Thursday,6781
2017-10-12 20:00:00,2017,October,12,20,Thursday,6782
2017-10-12 21:00:00,2017,October,12,21,Thursday,6783
2017-10-12 22:00:00,2017,October,12,22,Thursday,6784
2017-10-12 23:00:00,2017,October,12,23,Thursday,6785
2017-10-13 00:00:00,2017,October,13,0,Friday,6786
2017-10-13 01:00:00,2017,October,13,1,Friday,6787
2017-10-13 02:00:00,2017,October,13,2,Friday,6788
2017-10-13 03:00:00,2017,October,13,3,Friday,6789
2017-10-13 04:00:00,2017,October,13,4,Friday,6790
2017-10-13 05:00:00,2017,October,13,5,Friday,6791
2017-10-13 06:00:00,2017,October,13,6,Friday,6792
2017-10-13 07:00:00,2017,October,13,7,Friday,6793
2017-10-13 08:00:00,2017,October,13,8,Friday,6794
2017-10-13 09:00:00,2017,October,13,9,Friday,6795
2017-10-13 10:00:00,2017,October,13,10,Friday,6796
2017-10-13 11:00:00,2017,October,13,11,Friday,6797
2017-10-13 12:00:00,2017,October,13,12,Friday,6798
2017-10-13 13:00:00,2017,October,13,13,Friday,6799
2017-10-13 14:00:00,2017,October,13,14,Friday,6800
2017-10-13 15:00:00,2017,October,13,15,Friday,6801
2017-10-13 16:00:00,2017,October,13,16,Friday,6802
2017-10-13 17:00:00,2017,October,13,17,Friday,6803
2017-10-13 18:00:00,2017,October,13,18,Friday,6804
2017-10-13 19:00:00,2017,October,13,19,Friday,6805
2017-10-13 20:00:00,2017,October,13,20,Friday,6806
2017-10-13 21:00:00,2017,October,13,21,Friday,6807
2017-10-13 22:00:00,2017,October,13,22,Friday,6808
2017-10-13 23:00:00,2017,October,13,23,Friday,6809
2017-10-14 00:00:00,2017,October,14,0,Saturday,6810
2017-10-14 01:00:00,2017,October,14,1,Saturday,6811
2017-10-14 02:00:00,2017,October,14,2,Saturday,6812
2017-10-14 03:00:00,2017,October,14,3,Saturday,6813
2017-10-14 04:00:00,2017,October,14,4,Saturday,6814
2017-10-14 05:00:00,2017,October,14,5,Saturday,6815
2017-10-14 06:00:00,2017,October,14,6,Saturday,6816
2017-10-14 07:00:00,2017,October,14,7,Saturday,6817
2017-10-14 08:00:00,2017,October,14,8,Saturday,6818
2017-10-14 09:00:00,2017,October,14,9,Saturday,6819
2017-10-14 10:00:00,2017,October,14,10,Saturday,6820
2017-10-14 11:00:00,2017,October,14,11,Saturday,6821
2017-10-14 12:00:00,2017,October,14,12,Saturday,6822
2017-10-14 13:00:00,2017,October,14,13,Saturday,6823
2017-10-14 14:00:00,2017,October,14,14,Saturday,6824
2017-10-14 15:00:00,2017,October,14,15,Saturday,6825
2017-10-14 16:00:00,2017,October,14,16,Saturday,6826
2017-10-14 17:00:00,2017,October,14,17,Saturday,6827
2017-10-14 18:00:00,2017,October,14,18,Saturday,6828
2017-10-14 19:00:00,2017,October,14,19,Saturday,6829
2017-10-14 20:00:00,2017,October,14,20,Saturday,6830
2017-10-14 21:00:00,2017,October,14,21,Saturday,6831
2017-10-14 22:00:00,2017,October,14,22,Saturday,6832
2017-10-14 23:00:00,2017,October,14,23,Saturday,6833
2017-10-15 00:00:00,2017,October,15,0,Sunday,6834
2017-10-15 01:00:00,2017,October,15,1,Sunday,6835
2017-10-15 02:00:00,2017,October,15,2,Sunday,6836
2017-10-15 03:00:00,2017,October,15,3,Sunday,6837
2017-10-15 04:00:00,2017,October,15,4,Sunday,6838
2017-10-15 05:00:00,2017,October,15,5,Sunday,6839
2017-10-15 06:00:00,2017,October,15,6,Sunday,6840
2017-10-15 07:00:00,2017,October,15,7,Sunday,6841
2017-10-15 08:00:00,2017,October,15,8,Sunday,6842
2017-10-15 09:00:00,2017,October,15,9,Sunday,6843
2017-10-15 10:00:00,2017,October,15,10,Sunday,6844
2017-10-15 11:00:00,2017,October,15,11,Sunday,6845
2017-10-15 12:00:00,2017,October,15,12,Sunday,6846
2017-10-15 13:00:00,2017,October,15,13,Sunday,6847
2017-10-15 14:00:00,2017,October,15,14,Sunday,6848
2017-10-15 15:00:00,2017,October,15,15,Sunday,6849
2017-10-15 16:00:00,2017,October,15,16,Sunday,6850
2017-10-15 17:00:00,2017,October,15,17,Sunday,6851
2017-10-15 18:00:00,2017,October,15,18,Sunday,6852
2017-10-15 19:00:00,2017,October,15,19,Sunday,6853
2017-10-15 20:00:00,2017,October,15,20,Sunday,6854
2017-10-15 21:00:00,2017,October,15,21,Sunday,6855
2017-10-15 22:00:00,2017,October,15,22,Sunday,6856
2017-10-15 23:00:00,2017,October,15,23,Sunday,6857
2017-10-16 00:00:00,2017,October,16,0,Monday,6858
2017-10-16 01:00:00,2017,October,16,1,Monday,6859
2017-10-16 02:00:00,2017,October,16,2,Monday,6860
2017-10-16 03:00:00,2017,October,16,3,Monday,6861
2017-10-16 04:00:00,2017,October,16,4,Monday,6862
2017-10-16 05:00:00,2017,October,16,5,Monday,6863
2017-10-16 06:00:00,2017,October,16,6,Monday,6864
2017-10-16 07:00:00,2017,October,16,7,Monday,6865
2017-10-16 08:00:00,2017,October,16,8,Monday,6866
2017-10-16 09:00:00,2017,October,16,9,Monday,6867
2017-10-16 10:00:00,2017,October,16,10,Monday,6868
2017-10-16 11:00:00,2017,October,16,11,Monday,6869
2017-10-16 12:00:00,2017,October,16,12,Monday,6870
2017-10-16 13:00:00,2017,October,16,13,Monday,6871
2017-10-16 14:00:00,2017,October,16,14,Monday,6872
2017-10-16 15:00:00,2017,October,16,15,Monday,6873
2017-10-16 16:00:00,2017,October,16,16,Monday,6874
2017-10-16 17:00:00,2017,October,16,17,Monday,6875
2017-10-16 18:00:00,2017,October,16,18,Monday,6876
2017-10-16 19:00:00,2017,October,16,19,Monday,6877
2017-10-16 20:00:00,2017,October,16,20,Monday,6878
2017-10-16 21:00:00,2017,October,16,21,Monday,6879
2017-10-16 22:00:00,2017,October,16,22,Monday,6880
2017-10-16 23:00:00,2017,October,16,23,Monday,6881
2017-10-17 00:00:00,2017,October,17,0,Tuesday,6882
2017-10-17 01:00:00,2017,October,17,1,Tuesday,6883
2017-10-17 02:00:00,2017,October,17,2,Tuesday,6884
2017-10-17 03:00:00,2017,October,17,3,Tuesday,6885
2017-10-17 04:00:00,2017,October,17,4,Tuesday,6886
2017-10-17 05:00:00,2017,October,17,5,Tuesday,6887
2017-10-17 06:00:00,2017,October,17,6,Tuesday,6888
2017-10-17 07:00:00,2017,October,17,7,Tuesday,6889
2017-10-17 08:00:00,2017,October,17,8,Tuesday,6890
2017-10-17 09:00:00,2017,October,17,9,Tuesday,6891
2017-10-17 10:00:00,2017,October,17,10,Tuesday,6892
2017-10-17 11:00:00,2017,October,17,11,Tuesday,6893
2017-10-17 12:00:00,2017,October,17,12,Tuesday,6894
2017-10-17 13:00:00,2017,October,17,13,Tuesday,6895
2017-10-17 14:00:00,2017,October,17,14,Tuesday,6896
2017-10-17 15:00:00,2017,October,17,15,Tuesday,6897
2017-10-17 16:00:00,2017,October,17,16,Tuesday,6898
2017-10-17 17:00:00,2017,October,17,17,Tuesday,6899
2017-10-17 18:00:00,2017,October,17,18,Tuesday,6900
2017-10-17 19:00:00,2017,October,17,19,Tuesday,6901
2017-10-17 20:00:00,2017,October,17,20,Tuesday,6902
2017-10-17 21:00:00,2017,October,17,21,Tuesday,6903
2017-10-17 22:00:00,2017,October,17,22,Tuesday,6904
2017-10-17 23:00:00,2017,October,17,23,Tuesday,6905
2017-10-18 00:00:00,2017,October,18,0,Wednesday,6906
2017-10-18 01:00:00,2017,October,18,1,Wednesday,6907
2017-10-18 02:00:00,2017,October,18,2,Wednesday,6908
2017-10-18 03:00:00,2017,October,18,3,Wednesday,6909
2017-10-18 04:00:00,2017,October,18,4,Wednesday,6910
2017-10-18 05:00:00,2017,October,18,5,Wednesday,6911
2017-10-18 06:00:00,2017,October,18,6,Wednesday,6912
2017-10-18 07:00:00,2017,October,18,7,Wednesday,6913
2017-10-18 08:00:00,2017,October,18,8,Wednesday,6914
2017-10-18 09:00:00,2017,October,18,9,Wednesday,6915
2017-10-18 10:00:00,2017,October,18,10,Wednesday,6916
2017-10-18 11:00:00,2017,October,18,11,Wednesday,6917
2017-10-18 12:00:00,2017,October,18,12,Wednesday,6918
2017-10-18 13:00:00,2017,October,18,13,Wednesday,6919
2017-10-18 14:00:00,2017,October,18,14,Wednesday,6920
2017-10-18 15:00:00,2017,October,18,15,Wednesday,6921
2017-10-18 16:00:00,2017,October,18,16,Wednesday,6922
2017-10-18 17:00:00,2017,October,18,17,Wednesday,6923
2017-10-18 18:00:00,2017,October,18,18,Wednesday,6924
2017-10-18 19:00:00,2017,October,18,19,Wednesday,6925
2017-10-18 20:00:00,2017,October,18,20,Wednesday,6926
2017-10-18 21:00:00,2017,October,18,21,Wednesday,6927
2017-10-18 22:00:00,2017,October,18,22,Wednesday,6928
2017-10-18 23:00:00,2017,October,18,23,Wednesday,6929
2017-10-19 00:00:00,2017,October,19,0,Thursday,6930
2017-10-19 01:00:00,2017,October,19,1,Thursday,6931
2017-10-19 02:00:00,2017,October,19,2,Thursday,6932
2017-10-19 03:00:00,2017,October,19,3,Thursday,6933
2017-10-19 04:00:00,2017,October,19,4,Thursday,6934
2017-10-19 05:00:00,2017,October,19,5,Thursday,6935
2017-10-19 06:00:00,2017,October,19,6,Thursday,6936
2017-10-19 07:00:00,2017,October,19,7,Thursday,6937
2017-10-19 08:00:00,2017,October,19,8,Thursday,6938
2017-10-19 09:00:00,2017,October,19,9,Thursday,6939
2017-10-19 10:00:00,2017,October,19,10,Thursday,6940
2017-10-19 11:00:00,2017,October,19,11,Thursday,6941
2017-10-19 12:00:00,2017,October,19,12,Thursday,6942
2017-10-19 13:00:00,2017,October,19,13,Thursday,6943
2017-10-19 14:00:00,2017,October,19,14,Thursday,6944
2017-10-19 15:00:00,2017,October,19,15,Thursday,6945
2017-10-19 16:00:00,2017,October,19,16,Thursday,6946
2017-10-19 17:00:00,2017,October,19,17,Thursday,6947
2017-10-19 18:00:00,2017,October,19,18,Thursday,6948
2017-10-19 19:00:00,2017,October,19,19,Thursday,6949
2017-10-19 20:00:00,2017,October,19,20,Thursday,6950
2017-10-19 21:00:00,2017,October,19,21,Thursday,6951
2017-10-19 22:00:00,2017,October,19,22,Thursday,6952
2017-10-19 23:00:00,2017,October,19,23,Thursday,6953
2017-10-20 00:00:00,2017,October,20,0,Friday,6954
2017-10-20 01:00:00,2017,October,20,1,Friday,6955
2017-10-20 02:00:00,2017,October,20,2,Friday,6956
2017-10-20 03:00:00,2017,October,20,3,Friday,6957
2017-10-20 04:00:00,2017,October,20,4,Friday,6958
2017-10-20 05:00:00,2017,October,20,5,Friday,6959
2017-10-20 06:00:00,2017,October,20,6,Friday,6960
2017-10-20 07:00:00,2017,October,20,7,Friday,6961
2017-10-20 08:00:00,2017,October,20,8,Friday,6962
2017-10-20 09:00:00,2017,October,20,9,Friday,6963
2017-10-20 10:00:00,2017,October,20,10,Friday,6964
2017-10-20 11:00:00,2017,October,20,11,Friday,6965
2017-10-20 12:00:00,2017,October,20,12,Friday,6966
2017-10-20 13:00:00,2017,October,20,13,Friday,6967
2017-10-20 14:00:00,2017,October,20,14,Friday,6968
2017-10-20 15:00:00,2017,October,20,15,Friday,6969
2017-10-20 16:00:00,2017,October,20,16,Friday,6970
2017-10-20 17:00:00,2017,October,20,17,Friday,6971
2017-10-20 18:00:00,2017,October,20,18,Friday,6972
2017-10-20 19:00:00,2017,October,20,19,Friday,6973
2017-10-20 20:00:00,2017,October,20,20,Friday,6974
2017-10-20 21:00:00,2017,October,20,21,Friday,6975
2017-10-20 22:00:00,2017,October,20,22,Friday,6976
2017-10-20 23:00:00,2017,October,20,23,Friday,6977
2017-10-21 00:00:00,2017,October,21,0,Saturday,6978
2017-10-21 01:00:00,2017,October,21,1,Saturday,6979
2017-10-21 02:00:00,2017,October,21,2,Saturday,6980
2017-10-21 03:00:00,2017,October,21,3,Saturday,6981
2017-10-21 06:00:00,2017,October,21,6,Saturday,6982
2017-10-21 07:00:00,2017,October,21,7,Saturday,6983
2017-10-21 08:00:00,2017,October,21,8,Saturday,6984
2017-10-21 09:00:00,2017,October,21,9,Saturday,6985
2017-10-21 10:00:00,2017,October,21,10,Saturday,6986
2017-10-21 11:00:00,2017,October,21,11,Saturday,6987
2017-10-21 12:00:00,2017,October,21,12,Saturday,6988
2017-10-21 13:00:00,2017,October,21,13,Saturday,6989
2017-10-21 14:00:00,2017,October,21,14,Saturday,6990
2017-10-21 15:00:00,2017,October,21,15,Saturday,6991
2017-10-21 16:00:00,2017,October,21,16,Saturday,6992
2017-10-21 17:00:00,2017,October,21,17,Saturday,6993
2017-10-21 18:00:00,2017,October,21,18,Saturday,6994
2017-10-21 19:00:00,2017,October,21,19,Saturday,6995
2017-10-21 20:00:00,2017,October,21,20,Saturday,6996
2017-10-21 21:00:00,2017,October,21,21,Saturday,6997
2017-10-21 22:00:00,2017,October,21,22,Saturday,6998
2017-10-21 23:00:00,2017,October,21,23,Saturday,6999
2017-10-22 00:00:00,2017,October,22,0,Sunday,7000
2017-10-22 01:00:00,2017,October,22,1,Sunday,7001
2017-10-22 02:00:00,2017,October,22,2,Sunday,7002
2017-10-22 03:00:00,2017,October,22,3,Sunday,7003
2017-10-22 04:00:00,2017,October,22,4,Sunday,7004
2017-10-22 05:00:00,2017,October,22,5,Sunday,7005
2017-10-22 06:00:00,2017,October,22,6,Sunday,7006
2017-10-22 07:00:00,2017,October,22,7,Sunday,7007
2017-10-22 08:00:00,2017,October,22,8,Sunday,7008
2017-10-22 09:00:00,2017,October,22,9,Sunday,7009
2017-10-22 10:00:00,2017,October,22,10,Sunday,7010
2017-10-22 11:00:00,2017,October,22,11,Sunday,7011
2017-10-22 12:00:00,2017,October,22,12,Sunday,7012
2017-10-22 13:00:00,2017,October,22,13,Sunday,7013
2017-10-22 14:00:00,2017,October,22,14,Sunday,7014
2017-10-22 15:00:00,2017,October,22,15,Sunday,7015
2017-10-22 16:00:00,2017,October,22,16,Sunday,7016
2017-10-22 17:00:00,2017,October,22,17,Sunday,7017
2017-10-22 18:00:00,2017,October,22,18,Sunday,7018
2017-10-22 19:00:00,2017,October,22,19,Sunday,7019
2017-10-22 20:00:00,2017,October,22,20,Sunday,7020
2017-10-22 21:00:00,2017,October,22,21,Sunday,7021
2017-10-22 22:00:00,2017,October,22,22,Sunday,7022
2017-10-22 23:00:00,2017,October,22,23,Sunday,7023
2017-10-23 00:00:00,2017,October,23,0,Monday,7024
2017-10-23 01:00:00,2017,October,23,1,Monday,7025
2017-10-23 02:00:00,2017,October,23,2,Monday,7026
2017-10-23 04:00:00,2017,October,23,4,Monday,7027
2017-10-23 05:00:00,2017,October,23,5,Monday,7028
2017-10-23 06:00:00,2017,October,23,6,Monday,7029
2017-10-23 07:00:00,2017,October,23,7,Monday,7030
2017-10-23 08:00:00,2017,October,23,8,Monday,7031
2017-10-23 09:00:00,2017,October,23,9,Monday,7032
2017-10-23 10:00:00,2017,October,23,10,Monday,7033
2017-10-23 11:00:00,2017,October,23,11,Monday,7034
2017-10-23 12:00:00,2017,October,23,12,Monday,7035
2017-10-23 13:00:00,2017,October,23,13,Monday,7036
2017-10-23 14:00:00,2017,October,23,14,Monday,7037
2017-10-23 15:00:00,2017,October,23,15,Monday,7038
2017-10-23 16:00:00,2017,October,23,16,Monday,7039
2017-10-23 17:00:00,2017,October,23,17,Monday,7040
2017-10-23 18:00:00,2017,October,23,18,Monday,7041
2017-10-23 19:00:00,2017,October,23,19,Monday,7042
2017-10-23 20:00:00,2017,October,23,20,Monday,7043
2017-10-23 21:00:00,2017,October,23,21,Monday,7044
2017-10-23 22:00:00,2017,October,23,22,Monday,7045
2017-10-23 23:00:00,2017,October,23,23,Monday,7046
2017-10-24 00:00:00,2017,October,24,0,Tuesday,7047
2017-10-24 01:00:00,2017,October,24,1,Tuesday,7048
2017-10-24 03:00:00,2017,October,24,3,Tuesday,7049
2017-10-24 04:00:00,2017,October,24,4,Tuesday,7050
2017-10-24 05:00:00,2017,October,24,5,Tuesday,7051
2017-10-24 06:00:00,2017,October,24,6,Tuesday,7052
2017-10-24 07:00:00,2017,October,24,7,Tuesday,7053
2017-10-24 08:00:00,2017,October,24,8,Tuesday,7054
2017-10-24 09:00:00,2017,October,24,9,Tuesday,7055
2017-10-24 10:00:00,2017,October,24,10,Tuesday,7056
2017-10-24 11:00:00,2017,October,24,11,Tuesday,7057
2017-10-24 12:00:00,2017,October,24,12,Tuesday,7058
2017-10-24 13:00:00,2017,October,24,13,Tuesday,7059
2017-10-24 14:00:00,2017,October,24,14,Tuesday,7060
2017-10-24 15:00:00,2017,October,24,15,Tuesday,7061
2017-10-24 16:00:00,2017,October,24,16,Tuesday,7062
2017-10-24 17:00:00,2017,October,24,17,Tuesday,7063
2017-10-24 18:00:00,2017,October,24,18,Tuesday,7064
2017-10-24 19:00:00,2017,October,24,19,Tuesday,7065
2017-10-24 20:00:00,2017,October,24,20,Tuesday,7066
2017-10-24 21:00:00,2017,October,24,21,Tuesday,7067
2017-10-24 22:00:00,2017,October,24,22,Tuesday,7068
2017-10-24 23:00:00,2017,October,24,23,Tuesday,7069
2017-10-25 00:00:00,2017,October,25,0,Wednesday,7070
2017-10-25 01:00:00,2017,October,25,1,Wednesday,7071
2017-10-25 02:00:00,2017,October,25,2,Wednesday,7072
2017-10-25 03:00:00,2017,October,25,3,Wednesday,7073
2017-10-25 04:00:00,2017,October,25,4,Wednesday,7074
2017-10-25 05:00:00,2017,October,25,5,Wednesday,7075
2017-10-25 06:00:00,2017,October,25,6,Wednesday,7076
2017-10-25 07:00:00,2017,October,25,7,Wednesday,7077
2017-10-25 08:00:00,2017,October,25,8,Wednesday,7078
2017-10-25 09:00:00,2017,October,25,9,Wednesday,7079
2017-10-25 10:00:00,2017,October,25,10,Wednesday,7080
2017-10-25 11:00:00,2017,October,25,11,Wednesday,7081
2017-10-25 12:00:00,2017,October,25,12,Wednesday,7082
2017-10-25 13:00:00,2017,October,25,13,Wednesday,7083
2017-10-25 14:00:00,2017,October,25,14,Wednesday,7084
2017-10-25 15:00:00,2017,October,25,15,Wednesday,7085
2017-10-25 16:00:00,2017,October,25,16,Wednesday,7086
2017-10-25 17:00:00,2017,October,25,17,Wednesday,7087
2017-10-25 18:00:00,2017,October,25,18,Wednesday,7088
2017-10-25 19:00:00,2017,October,25,19,Wednesday,7089
2017-10-25 20:00:00,2017,October,25,20,Wednesday,7090
2017-10-25 21:00:00,2017,October,25,21,Wednesday,7091
2017-10-25 22:00:00,2017,October,25,22,Wednesday,7092
2017-10-25 23:00:00,2017,October,25,23,Wednesday,7093
2017-10-26 00:00:00,2017,October,26,0,Thursday,7094
2017-10-26 02:00:00,2017,October,26,2,Thursday,7095
2017-10-26 03:00:00,2017,October,26,3,Thursday,7096
2017-10-26 04:00:00,2017,October,26,4,Thursday,7097
2017-10-26 05:00:00,2017,October,26,5,Thursday,7098
2017-10-26 06:00:00,2017,October,26,6,Thursday,7099
2017-10-26 07:00:00,2017,October,26,7,Thursday,7100
2017-10-26 08:00:00,2017,October,26,8,Thursday,7101
2017-10-26 09:00:00,2017,October,26,9,Thursday,7102
2017-10-26 10:00:00,2017,October,26,10,Thursday,7103
2017-10-26 11:00:00,2017,October,26,11,Thursday,7104
2017-10-26 12:00:00,2017,October,26,12,Thursday,7105
2017-10-26 13:00:00,2017,October,26,13,Thursday,7106
2017-10-26 14:00:00,2017,October,26,14,Thursday,7107
2017-10-26 15:00:00,2017,October,26,15,Thursday,7108
2017-10-26 16:00:00,2017,October,26,16,Thursday,7109
2017-10-26 17:00:00,2017,October,26,17,Thursday,7110
2017-10-26 18:00:00,2017,October,26,18,Thursday,7111
2017-10-26 19:00:00,2017,October,26,19,Thursday,7112
2017-10-26 20:00:00,2017,October,26,20,Thursday,7113
2017-10-26 21:00:00,2017,October,26,21,Thursday,7114
2017-10-26 22:00:00,2017,October,26,22,Thursday,7115
2017-10-26 23:00:00,2017,October,26,23,Thursday,7116
2017-10-27 00:00:00,2017,October,27,0,Friday,7117
2017-10-27 01:00:00,2017,October,27,1,Friday,7118
2017-10-27 02:00:00,2017,October,27,2,Friday,7119
2017-10-27 03:00:00,2017,October,27,3,Friday,7120
2017-10-27 04:00:00,2017,October,27,4,Friday,7121
2017-10-27 05:00:00,2017,October,27,5,Friday,7122
2017-10-27 06:00:00,2017,October,27,6,Friday,7123
2017-10-27 07:00:00,2017,October,27,7,Friday,7124
2017-10-27 08:00:00,2017,October,27,8,Friday,7125
2017-10-27 09:00:00,2017,October,27,9,Friday,7126
2017-10-27 10:00:00,2017,October,27,10,Friday,7127
2017-10-27 11:00:00,2017,October,27,11,Friday,7128
2017-10-27 12:00:00,2017,October,27,12,Friday,7129
2017-10-27 13:00:00,2017,October,27,13,Friday,7130
2017-10-27 14:00:00,2017,October,27,14,Friday,7131
2017-10-27 15:00:00,2017,October,27,15,Friday,7132
2017-10-27 16:00:00,2017,October,27,16,Friday,7133
2017-10-27 17:00:00,2017,October,27,17,Friday,7134
2017-10-27 18:00:00,2017,October,27,18,Friday,7135
2017-10-27 19:00:00,2017,October,27,19,Friday,7136
2017-10-27 20:00:00,2017,October,27,20,Friday,7137
2017-10-27 21:00:00,2017,October,27,21,Friday,7138
2017-10-27 22:00:00,2017,October,27,22,Friday,7139
2017-10-27 23:00:00,2017,October,27,23,Friday,7140
2017-10-28 00:00:00,2017,October,28,0,Saturday,7141
2017-10-28 01:00:00,2017,October,28,1,Saturday,7142
2017-10-28 02:00:00,2017,October,28,2,Saturday,7143
2017-10-28 03:00:00,2017,October,28,3,Saturday,7144
2017-10-28 04:00:00,2017,October,28,4,Saturday,7145
2017-10-28 05:00:00,2017,October,28,5,Saturday,7146
2017-10-28 06:00:00,2017,October,28,6,Saturday,7147
2017-10-28 07:00:00,2017,October,28,7,Saturday,7148
2017-10-28 08:00:00,2017,October,28,8,Saturday,7149
2017-10-28 09:00:00,2017,October,28,9,Saturday,7150
2017-10-28 10:00:00,2017,October,28,10,Saturday,7151
2017-10-28 11:00:00,2017,October,28,11,Saturday,7152
2017-10-28 12:00:00,2017,October,28,12,Saturday,7153
2017-10-28 13:00:00,2017,October,28,13,Saturday,7154
2017-10-28 14:00:00,2017,October,28,14,Saturday,7155
2017-10-28 15:00:00,2017,October,28,15,Saturday,7156
2017-10-28 16:00:00,2017,October,28,16,Saturday,7157
2017-10-28 17:00:00,2017,October,28,17,Saturday,7158
2017-10-28 18:00:00,2017,October,28,18,Saturday,7159
2017-10-28 19:00:00,2017,October,28,19,Saturday,7160
2017-10-28 20:00:00,2017,October,28,20,Saturday,7161
2017-10-28 21:00:00,2017,October,28,21,Saturday,7162
2017-10-28 22:00:00,2017,October,28,22,Saturday,7163
2017-10-28 23:00:00,2017,October,28,23,Saturday,7164
2017-10-29 00:00:00,2017,October,29,0,Sunday,7165
2017-10-29 01:00:00,2017,October,29,1,Sunday,7166
2017-10-29 05:00:00,2017,October,29,5,Sunday,7167
2017-10-29 06:00:00,2017,October,29,6,Sunday,7168
2017-10-29 07:00:00,2017,October,29,7,Sunday,7169
2017-10-29 08:00:00,2017,October,29,8,Sunday,7170
2017-10-29 09:00:00,2017,October,29,9,Sunday,7171
2017-10-29 10:00:00,2017,October,29,10,Sunday,7172
2017-10-29 11:00:00,2017,October,29,11,Sunday,7173
2017-10-29 12:00:00,2017,October,29,12,Sunday,7174
2017-10-29 13:00:00,2017,October,29,13,Sunday,7175
2017-10-29 14:00:00,2017,October,29,14,Sunday,7176
2017-10-29 15:00:00,2017,October,29,15,Sunday,7177
2017-10-29 16:00:00,2017,October,29,16,Sunday,7178
2017-10-29 17:00:00,2017,October,29,17,Sunday,7179
2017-10-29 18:00:00,2017,October,29,18,Sunday,7180
2017-10-29 19:00:00,2017,October,29,19,Sunday,7181
2017-10-29 20:00:00,2017,October,29,20,Sunday,7182
2017-10-29 21:00:00,2017,October,29,21,Sunday,7183
2017-10-29 22:00:00,2017,October,29,22,Sunday,7184
2017-10-29 23:00:00,2017,October,29,23,Sunday,7185
2017-10-30 00:00:00,2017,October,30,0,Monday,7186
2017-10-30 01:00:00,2017,October,30,1,Monday,7187
2017-10-30 03:00:00,2017,October,30,3,Monday,7188
2017-10-30 04:00:00,2017,October,30,4,Monday,7189
2017-10-30 05:00:00,2017,October,30,5,Monday,7190
2017-10-30 06:00:00,2017,October,30,6,Monday,7191
2017-10-30 07:00:00,2017,October,30,7,Monday,7192
2017-10-30 08:00:00,2017,October,30,8,Monday,7193
2017-10-30 09:00:00,2017,October,30,9,Monday,7194
2017-10-30 10:00:00,2017,October,30,10,Monday,7195
2017-10-30 11:00:00,2017,October,30,11,Monday,7196
2017-10-30 12:00:00,2017,October,30,12,Monday,7197
2017-10-30 13:00:00,2017,October,30,13,Monday,7198
2017-10-30 14:00:00,2017,October,30,14,Monday,7199
2017-10-30 15:00:00,2017,October,30,15,Monday,7200
2017-10-30 16:00:00,2017,October,30,16,Monday,7201
2017-10-30 17:00:00,2017,October,30,17,Monday,7202
2017-10-30 18:00:00,2017,October,30,18,Monday,7203
